machine_id,machine_type,date,shift,production_rate,production_count,quality_score,downtime_minutes,operating_status
M-06,INJECTION_MOLDER,2026-05-20,Afternoon,121.74,974,96.74,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-20,Morning,126.6,1013,97.63,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-20,Night,121.42,971,92.14,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-21,Afternoon,119.82,959,93.19,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-21,Morning,119.0,952,97.69,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-21,Night,119.81,958,99.41,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-22,Afternoon,123.43,987,95.27,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-22,Morning,124.49,996,95.88,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-22,Night,113.87,911,94.15,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-23,Afternoon,119.12,953,95.4,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-23,Morning,125.63,1005,95.45,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-23,Night,126.85,1015,99.25,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-24,Afternoon,121.06,969,92.97,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-24,Morning,127.99,1024,95.68,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-24,Night,125.32,1003,93.66,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-25,Afternoon,117.88,943,94.33,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-25,Morning,120.78,966,93.81,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-25,Night,117.81,942,94.92,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-26,Afternoon,116.02,928,96.44,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-26,Morning,118.03,944,97.67,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-26,Night,124.38,995,94.97,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-27,Afternoon,124.25,994,96.39,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-27,Morning,117.42,939,95.54,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-27,Night,118.09,945,96.97,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-28,Afternoon,121.47,972,95.38,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-28,Morning,116.03,928,97.36,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-28,Night,116.98,936,94.23,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-29,Afternoon,117.71,942,96.92,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-29,Morning,121.93,975,98.46,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-29,Night,112.49,900,94.83,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-30,Afternoon,116.63,933,94.66,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-30,Morning,119.89,959,94.18,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-30,Night,121.05,968,95.63,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-31,Afternoon,117.82,943,96.92,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-31,Morning,111.94,896,91.76,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-31,Night,110.11,881,95.0,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-01,Afternoon,118.61,949,96.77,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-01,Morning,118.11,945,98.78,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-01,Night,120.51,964,91.74,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-02,Afternoon,121.83,950,100.0,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-02,Morning,122.77,982,96.43,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-02,Night,112.5,900,99.45,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-03,Afternoon,119.84,959,95.15,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-03,Morning,118.97,952,96.57,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-03,Night,117.95,944,96.66,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-04,Afternoon,118.5,948,93.74,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-04,Morning,114.54,916,97.5,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-04,Night,118.38,947,98.51,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-05,Afternoon,117.37,939,97.52,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-05,Morning,118.07,945,96.72,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-05,Night,122.47,980,99.7,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-06,Afternoon,120.35,963,98.59,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-06,Morning,119.37,955,97.34,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-06,Night,117.41,939,97.49,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-07,Afternoon,120.33,963,96.5,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-07,Morning,119.3,954,95.87,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-07,Night,119.58,957,96.43,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-08,Afternoon,123.13,985,95.09,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-08,Morning,125.68,1005,97.97,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-08,Night,116.8,934,97.91,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-09,Afternoon,117.83,943,95.54,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-09,Morning,123.15,985,98.95,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-09,Night,114.1,913,95.22,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-10,Afternoon,122.31,978,95.62,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-10,Morning,123.59,989,95.07,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-10,Night,121.17,969,93.7,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-11,Afternoon,119.33,955,92.74,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-11,Morning,120.31,962,90.02,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-11,Night,124.34,995,97.55,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-12,Afternoon,116.58,933,99.49,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-12,Morning,121.68,973,99.04,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-12,Night,123.36,987,95.53,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-13,Afternoon,117.03,936,94.78,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-13,Morning,124.09,993,93.79,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-13,Night,118.1,945,93.89,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-14,Afternoon,121.27,970,94.86,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-14,Morning,124.4,995,95.48,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-14,Night,113.45,908,96.54,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-15,Afternoon,115.07,921,99.97,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-15,Morning,113.12,905,95.86,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-15,Night,123.28,986,96.21,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-16,Afternoon,121.96,976,96.4,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-16,Morning,124.55,996,94.31,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-16,Night,120.95,968,98.54,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-17,Afternoon,114.04,912,94.08,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-17,Morning,122.64,981,96.58,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-17,Night,119.56,956,96.19,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-18,Afternoon,125.46,1004,97.2,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-18,Morning,115.93,927,100.0,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-18,Night,120.26,962,95.58,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-19,Afternoon,120.93,967,93.52,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-19,Morning,116.57,933,96.15,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-19,Night,121.2,970,95.69,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-20,Afternoon,118.51,948,99.78,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-20,Morning,113.13,905,94.28,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-20,Night,122.0,976,93.33,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-21,Afternoon,123.9,991,95.06,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-21,Morning,121.75,974,92.91,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-21,Night,119.66,957,98.65,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-22,Afternoon,117.9,943,98.08,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-22,Morning,115.37,923,93.21,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-22,Night,114.53,916,90.34,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-23,Afternoon,124.32,995,95.07,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-23,Morning,118.38,947,97.1,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-23,Night,118.52,948,98.31,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-24,Afternoon,120.69,965,96.9,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-24,Morning,113.27,906,95.22,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-24,Night,118.16,945,96.07,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-25,Afternoon,121.63,973,94.04,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-25,Morning,111.04,888,94.68,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-25,Night,120.21,962,96.89,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-26,Afternoon,116.53,932,95.59,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-26,Morning,118.77,950,96.34,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-26,Night,122.2,978,96.31,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-27,Afternoon,122.57,981,91.9,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-27,Morning,117.89,943,96.45,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-27,Night,124.17,993,95.33,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-28,Afternoon,115.06,920,94.58,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-28,Morning,121.53,972,98.39,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-28,Night,118.96,952,94.43,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-29,Afternoon,118.0,944,96.41,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-29,Morning,126.25,1010,94.29,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-29,Night,115.67,925,95.21,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-30,Afternoon,119.66,957,94.94,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-30,Morning,121.14,969,95.33,0,RUNNING
M-06,INJECTION_MOLDER,2026-06-30,Night,114.55,916,96.64,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-01,Afternoon,120.81,966,97.39,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-01,Morning,126.32,1011,96.04,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-01,Night,115.43,923,99.41,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-02,Afternoon,117.36,939,99.64,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-02,Morning,120.73,966,99.26,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-02,Night,122.79,982,97.11,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-03,Afternoon,124.32,995,96.28,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-03,Morning,120.84,967,95.5,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-03,Night,112.92,903,93.77,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-04,Afternoon,119.8,958,98.44,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-04,Morning,119.33,955,96.62,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-04,Night,112.98,904,96.29,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-05,Afternoon,119.66,957,96.84,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-05,Morning,113.46,908,97.52,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-05,Night,116.89,935,98.56,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-06,Afternoon,119.53,956,97.16,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-06,Morning,123.75,990,97.17,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-06,Night,117.46,940,97.71,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-07,Afternoon,117.37,939,96.72,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-07,Morning,125.94,1008,98.14,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-07,Night,115.34,923,97.14,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-08,Afternoon,115.82,927,95.43,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-08,Morning,121.62,973,92.26,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-08,Night,118.92,951,93.58,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-09,Afternoon,119.3,954,94.49,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-09,Morning,121.4,971,96.5,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-09,Night,123.78,990,99.31,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-10,Afternoon,121.77,974,95.28,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-10,Morning,118.26,946,94.78,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-10,Night,119.5,956,97.48,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-11,Afternoon,120.26,962,95.18,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-11,Morning,113.13,905,98.64,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-11,Night,119.68,957,95.92,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-12,Afternoon,115.14,921,94.39,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-12,Morning,109.03,872,96.49,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-12,Night,118.28,946,91.46,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-13,Afternoon,112.79,902,86.75,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-13,Morning,111.56,892,90.46,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-13,Night,109.67,877,89.79,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-14,Afternoon,102.77,822,87.08,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-14,Morning,106.36,851,89.44,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-14,Night,104.65,837,86.71,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-15,Afternoon,91.28,730,85.25,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-15,Morning,102.53,820,85.26,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-15,Night,96.88,775,82.74,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-16,Afternoon,98.79,790,84.13,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-16,Morning,91.47,732,83.72,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-16,Night,93.27,746,84.41,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-17,Afternoon,115.84,0,92.5,480,DOWN
M-06,INJECTION_MOLDER,2026-07-17,Morning,118.35,0,94.61,480,DOWN
M-06,INJECTION_MOLDER,2026-07-17,Night,118.6,0,96.32,480,DOWN
M-06,INJECTION_MOLDER,2026-07-18,Afternoon,116.6,933,97.22,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-18,Morning,119.65,957,95.17,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-18,Night,115.26,922,97.55,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-19,Afternoon,114.72,918,95.0,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-19,Morning,116.39,931,94.5,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-19,Night,123.51,988,97.03,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-20,Afternoon,116.03,928,95.34,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-20,Morning,123.52,988,97.04,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-20,Night,117.19,938,95.53,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-21,Afternoon,123.21,986,99.66,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-21,Morning,115.69,926,97.79,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-21,Night,118.53,948,97.42,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-22,Afternoon,108.75,870,89.24,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-22,Morning,121.8,974,91.76,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-22,Night,116.44,931,89.23,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-23,Afternoon,108.6,869,90.85,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-23,Morning,106.79,854,90.87,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-23,Night,108.72,870,92.56,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-24,Afternoon,99.64,797,88.66,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-24,Morning,99.09,793,85.65,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-24,Night,104.76,838,87.9,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-25,Afternoon,100.8,806,87.05,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-25,Morning,99.41,795,81.64,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-25,Night,98.12,785,87.56,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-26,Afternoon,117.35,352,97.44,300,MAINTENANCE
M-06,INJECTION_MOLDER,2026-07-26,Morning,114.04,342,94.95,300,MAINTENANCE
M-06,INJECTION_MOLDER,2026-07-26,Night,116.22,349,97.51,300,MAINTENANCE
M-06,INJECTION_MOLDER,2026-07-27,Afternoon,121.02,968,94.02,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-27,Morning,124.93,999,97.39,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-27,Night,116.95,936,98.5,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-28,Afternoon,118.5,948,91.95,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-28,Morning,122.81,982,95.92,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-28,Night,116.14,929,99.82,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-29,Afternoon,123.63,989,93.49,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-29,Morning,115.39,923,96.38,0,RUNNING
M-06,INJECTION_MOLDER,2026-07-29,Night,120.66,965,97.88,0,RUNNING
